DayOfWeek,TimeOfDay,Season,CustomerZipCode,StoreZipCode,OrderedQty,ItemID,ShippingOption,HasDiscount,IsPeakSeason,IsWeekend,Distance,Inventory,FulfillmentSuccess
Sun,Night,Spring,15759,44214,3,Item1,Overnight,FALSE,FALSE,FALSE,155.5140842,25,1
Thu,Evening,Winter,16926,10111,26,Item3,Overnight,TRUE,FALSE,FALSE,156.1605513,52,1
Thu,Night,Spring,42211,48235,40,Item3,Standard,TRUE,TRUE,FALSE,458.9778531,77,1
Thu,Morning,Winter,46409,55312,12,Item1,Standard,FALSE,FALSE,FALSE,415.428969,68,1
Wed,Afternoon,Spring,97813,54734,2,Item3,Expedited,TRUE,TRUE,FALSE,1274.193862,36,1
Mon,Afternoon,Fall,52551,48915,11,Item2,Standard,FALSE,TRUE,TRUE,409.8179792,61,1
Wed,Evening,Spring,10510,65254,44,Item2,Standard,FALSE,FALSE,TRUE,1010.101412,91,0
Thu,Morning,Fall,57649,56553,28,Item2,Expedited,FALSE,TRUE,FALSE,306.5447921,59,1
Wed,Morning,Fall,49722,45147,18,Item4,Overnight,TRUE,FALSE,FALSE,429.7432884,65,1
Thu,Morning,Winter,19503,36344,13,Item4,Expedited,TRUE,FALSE,TRUE,856.3238167,90,0
Fri,Evening,Winter,39648,90720,37,Item1,Overnight,FALSE,TRUE,FALSE,1616.926175,89,0
Sat,Afternoon,Winter,85140,54152,22,Item4,Overnight,TRUE,TRUE,TRUE,1455.120422,87,0
Mon,Night,Fall,94111,37078,12,Item3,Standard,FALSE,TRUE,FALSE,1906.422869,20,0
Fri,Evening,Summer,13693,26519,2,Item2,Standard,FALSE,FALSE,FALSE,354.9545304,98,1
Tue,Night,Summer,82723,6512,37,Item2,Standard,FALSE,FALSE,TRUE,1603.676606,71,1
Wed,Afternoon,Fall,50272,55316,7,Item4,Standard,FALSE,FALSE,FALSE,281.9310396,54,1
Tue,Evening,Fall,95521,50078,26,Item2,Standard,TRUE,TRUE,FALSE,1608.130042,88,0
Sun,Afternoon,Winter,49620,30083,26,Item2,Overnight,FALSE,FALSE,FALSE,744.6202658,24,0
Wed,Night,Winter,63674,98843,24,Item2,Expedited,TRUE,TRUE,TRUE,1619.765057,36,1
Sat,Morning,Winter,2893,58384,12,Item3,Standard,FALSE,TRUE,FALSE,1468.44247,72,0
Fri,Morning,Summer,23175,51636,16,Item4,Overnight,FALSE,FALSE,TRUE,1015.8125,71,1
Sat,Night,Summer,68019,37641,23,Item2,Standard,FALSE,FALSE,TRUE,829.1369184,33,0
Sun,Morning,Fall,15627,99611,40,Item2,Expedited,FALSE,FALSE,FALSE,3242.149608,48,0
Thu,Night,Summer,23250,74761,9,Item2,Overnight,FALSE,TRUE,FALSE,1028.760735,27,0
Sat,Evening,Winter,50677,32808,32,Item1,Expedited,FALSE,TRUE,TRUE,1155.021318,20,0
Sat,Evening,Winter,31833,57214,15,Item3,Standard,TRUE,FALSE,FALSE,1032.226879,48,1
Thu,Evening,Winter,50005,15753,37,Item4,Overnight,TRUE,TRUE,FALSE,748.9173279,55,0
Wed,Morning,Winter,43973,52215,13,Item2,Expedited,TRUE,TRUE,FALSE,590.8065712,70,0
Thu,Afternoon,Winter,99672,694,5,Item3,Standard,TRUE,FALSE,TRUE,4918.480809,56,0
Fri,Morning,Spring,55349,84756,11,Item2,Standard,TRUE,FALSE,FALSE,1124.109966,88,0
Sat,Morning,Fall,50456,53061,10,Item4,Overnight,FALSE,TRUE,TRUE,258.7899828,72,1
Thu,Afternoon,Fall,21403,16840,13,Item4,Standard,TRUE,FALSE,TRUE,164.0053361,71,1
Sun,Afternoon,Summer,84017,75932,41,Item1,Expedited,TRUE,TRUE,TRUE,1193.255376,31,0
Sun,Afternoon,Winter,61044,21111,46,Item1,Standard,FALSE,FALSE,TRUE,719.6579867,71,0
Sat,Afternoon,Spring,56722,78561,15,Item1,Expedited,FALSE,FALSE,FALSE,1487.010941,20,0
Fri,Morning,Winter,65101,55772,42,Item1,Expedited,FALSE,FALSE,TRUE,665.8288733,26,1
Tue,Night,Winter,52552,73853,7,Item2,Expedited,FALSE,FALSE,FALSE,477.6084368,36,1
Fri,Evening,Summer,10958,14005,40,Item3,Expedited,TRUE,TRUE,TRUE,222.5277497,62,0
Mon,Night,Spring,53012,15365,28,Item2,Overnight,TRUE,FALSE,TRUE,450.2595892,90,1
Mon,Morning,Spring,51036,5474,32,Item1,Expedited,TRUE,FALSE,TRUE,1143.746695,36,0
Mon,Afternoon,Fall,36446,34202,35,Item1,Overnight,TRUE,TRUE,FALSE,440.4339642,78,1
Sat,Evening,Winter,57014,75166,15,Item2,Overnight,FALSE,FALSE,FALSE,697.5920049,22,0
Sun,Evening,Spring,14904,85304,48,Item2,Overnight,TRUE,TRUE,TRUE,1999.564596,48,0
Wed,Night,Fall,82834,73179,36,Item3,Standard,FALSE,TRUE,TRUE,776.4492365,41,0
Sun,Morning,Spring,81004,36523,21,Item3,Expedited,TRUE,FALSE,TRUE,1080.950354,57,0
Wed,Morning,Winter,24319,49663,6,Item4,Standard,FALSE,TRUE,TRUE,564.0729833,73,0
Wed,Morning,Fall,12020,72073,1,Item3,Expedited,FALSE,TRUE,TRUE,1125.076735,69,0
Sun,Evening,Spring,62378,48740,4,Item3,Overnight,TRUE,FALSE,FALSE,495.290414,88,1
Sat,Night,Summer,49812,11701,11,Item1,Standard,TRUE,FALSE,FALSE,785.2055557,49,0
Fri,Evening,Spring,24469,26354,44,Item1,Standard,TRUE,TRUE,TRUE,99.56804297,42,0
Wed,Evening,Winter,76247,73758,26,Item4,Overnight,FALSE,TRUE,FALSE,268.2744793,66,1
Tue,Afternoon,Summer,94533,54473,37,Item4,Overnight,TRUE,TRUE,FALSE,1732.917301,40,0
Sun,Night,Spring,31623,99587,23,Item3,Overnight,FALSE,FALSE,TRUE,3573.335996,39,1
Sun,Afternoon,Spring,21677,31210,29,Item3,Standard,TRUE,TRUE,FALSE,572.0224656,42,0
Mon,Morning,Fall,926,70032,21,Item4,Overnight,TRUE,FALSE,FALSE,1702.647778,87,1
Fri,Evening,Winter,2330,77973,48,Item4,Standard,FALSE,FALSE,FALSE,1730.445335,40,0
Mon,Night,Spring,29836,83624,45,Item1,Expedited,TRUE,TRUE,FALSE,1986.543485,40,0
Sun,Morning,Spring,12601,82422,45,Item4,Overnight,TRUE,FALSE,TRUE,1735.302159,20,1
Sun,Night,Spring,28677,26520,49,Item1,Standard,TRUE,TRUE,TRUE,266.7108253,34,1
Wed,Evening,Winter,70301,12758,27,Item1,Overnight,TRUE,TRUE,FALSE,1221.541093,36,0
Fri,Night,Summer,26343,23878,39,Item4,Overnight,TRUE,FALSE,FALSE,230.0866474,70,1
Thu,Morning,Winter,33701,92415,40,Item4,Standard,FALSE,TRUE,TRUE,2087.757737,82,0
Tue,Afternoon,Fall,95635,16028,13,Item3,Standard,FALSE,FALSE,TRUE,2168.692412,33,0
Wed,Evening,Fall,95125,29596,23,Item3,Standard,TRUE,FALSE,FALSE,2335.799548,78,0
Sun,Afternoon,Winter,29321,78382,16,Item1,Overnight,TRUE,TRUE,FALSE,1009.845842,69,0
Wed,Evening,Spring,78712,41843,30,Item1,Expedited,FALSE,TRUE,TRUE,978.8816243,53,0
Tue,Morning,Spring,3780,72715,4,Item4,Expedited,FALSE,FALSE,TRUE,1282.379857,25,0
Sun,Evening,Summer,92129,15233,40,Item2,Overnight,FALSE,FALSE,TRUE,2100.744037,68,0
Tue,Afternoon,Winter,4056,95317,16,Item2,Overnight,FALSE,TRUE,FALSE,2609.752397,25,0
Thu,Evening,Winter,72354,14622,31,Item4,Standard,TRUE,FALSE,TRUE,857.1900253,88,1
Wed,Morning,Spring,95736,74033,42,Item1,Expedited,FALSE,FALSE,TRUE,1380.065917,26,0
Sat,Evening,Fall,64755,15025,25,Item1,Expedited,FALSE,FALSE,FALSE,799.6542061,96,0
Wed,Afternoon,Fall,33547,4855,44,Item2,Expedited,TRUE,TRUE,TRUE,1324.63684,70,1
Mon,Morning,Summer,21912,40504,12,Item3,Standard,TRUE,FALSE,FALSE,479.3381737,20,0
Fri,Afternoon,Summer,3101,77414,26,Item1,Expedited,TRUE,TRUE,FALSE,1666.029293,32,0
Fri,Evening,Fall,34289,73078,37,Item4,Standard,TRUE,TRUE,TRUE,1092.614239,62,0
Mon,Night,Winter,29493,51248,48,Item1,Overnight,FALSE,TRUE,TRUE,1064.625362,46,0
Sun,Afternoon,Summer,80645,79423,33,Item1,Standard,FALSE,FALSE,FALSE,497.5517669,90,1
Fri,Evening,Spring,68788,66524,28,Item3,Overnight,FALSE,FALSE,TRUE,220.0876809,22,0
Tue,Night,Winter,14302,15832,9,Item2,Expedited,FALSE,FALSE,FALSE,127.9650106,77,1
Fri,Night,Spring,24556,89031,12,Item3,Overnight,FALSE,TRUE,FALSE,1966.660377,36,0
Fri,Morning,Summer,34475,61830,5,Item4,Overnight,TRUE,FALSE,TRUE,830.6554983,64,0
Mon,Night,Fall,67669,50636,28,Item4,Overnight,TRUE,TRUE,TRUE,414.4437409,97,1
Sun,Afternoon,Summer,12512,61862,35,Item3,Standard,FALSE,FALSE,FALSE,733.8551722,77,0
Thu,Afternoon,Fall,45845,30817,5,Item4,Standard,FALSE,FALSE,FALSE,465.0745195,75,1
Fri,Night,Winter,15436,21652,34,Item4,Standard,FALSE,TRUE,FALSE,199.0957537,73,1
Sat,Evening,Summer,86323,64755,46,Item1,Overnight,TRUE,FALSE,TRUE,1023.821247,48,0
Fri,Afternoon,Summer,78074,85213,34,Item4,Overnight,FALSE,TRUE,FALSE,799.2159909,73,0
Thu,Afternoon,Summer,61439,36561,13,Item1,Overnight,FALSE,FALSE,TRUE,757.7074674,46,1
Mon,Morning,Winter,30553,2350,39,Item4,Expedited,FALSE,TRUE,TRUE,843.7707849,64,0
Thu,Evening,Spring,75390,27962,42,Item2,Standard,TRUE,FALSE,FALSE,1162.106259,50,1
Mon,Night,Spring,36766,60933,45,Item3,Expedited,TRUE,FALSE,TRUE,591.0978906,55,1
Tue,Evening,Fall,49265,66521,48,Item2,Expedited,FALSE,TRUE,TRUE,653.383844,80,1
Mon,Morning,Summer,81036,28390,14,Item3,Expedited,FALSE,FALSE,TRUE,1332.191445,56,0
Tue,Morning,Spring,55386,98407,11,Item1,Overnight,TRUE,TRUE,FALSE,1383.883445,86,0
Tue,Evening,Winter,45206,71652,42,Item2,Standard,TRUE,FALSE,TRUE,564.8109146,55,0
Mon,Morning,Summer,38915,88134,38,Item3,Expedited,TRUE,TRUE,TRUE,834.2311848,24,1
Sat,Morning,Fall,58752,33602,4,Item1,Standard,TRUE,FALSE,TRUE,1794.810414,65,0
Wed,Morning,Spring,11948,28348,33,Item4,Standard,FALSE,FALSE,TRUE,541.5255025,98,1
Mon,Evening,Winter,22832,22713,7,Item4,Overnight,TRUE,FALSE,FALSE,34.25384621,71,1
Fri,Morning,Winter,83872,60141,41,Item1,Expedited,TRUE,FALSE,TRUE,1469.936376,68,0
Sat,Night,Fall,51454,25140,8,Item3,Overnight,TRUE,FALSE,TRUE,776.4129659,25,1
Sat,Night,Spring,2056,97436,37,Item1,Standard,TRUE,FALSE,FALSE,2601.525585,29,0
Fri,Afternoon,Summer,10956,36568,10,Item3,Expedited,TRUE,TRUE,TRUE,1082.973589,42,0
Wed,Night,Winter,81505,19529,43,Item3,Standard,FALSE,FALSE,FALSE,1726.743515,36,0
Sat,Afternoon,Fall,49650,78615,15,Item3,Standard,FALSE,FALSE,TRUE,1166.593335,63,0
Tue,Evening,Winter,3883,54541,38,Item4,Overnight,TRUE,FALSE,TRUE,858.5226761,60,0
Wed,Morning,Winter,62670,94553,15,Item3,Expedited,FALSE,TRUE,TRUE,1729.170771,34,0
Sun,Night,Spring,96122,83823,5,Item1,Overnight,TRUE,FALSE,TRUE,521.4513293,63,0
Fri,Afternoon,Spring,20240,71345,29,Item4,Overnight,FALSE,TRUE,FALSE,1014.967135,77,1
Wed,Evening,Summer,39836,98342,19,Item3,Standard,FALSE,TRUE,TRUE,2256.37612,69,1
Mon,Afternoon,Winter,33801,35460,10,Item4,Expedited,FALSE,TRUE,FALSE,494.9476349,71,1
Wed,Morning,Fall,99639,52726,12,Item4,Expedited,FALSE,TRUE,TRUE,2812.089828,89,0
Tue,Night,Winter,29079,72703,4,Item3,Expedited,FALSE,TRUE,TRUE,795.5643169,87,0
Mon,Evening,Fall,68403,28665,31,Item3,Overnight,TRUE,FALSE,TRUE,860.9153388,82,1
Thu,Afternoon,Winter,76427,72426,18,Item1,Overnight,TRUE,FALSE,TRUE,510.8847059,77,0
Fri,Evening,Fall,86036,92804,16,Item4,Overnight,FALSE,TRUE,FALSE,400.6496695,42,1
Fri,Afternoon,Winter,11421,49336,40,Item2,Standard,FALSE,FALSE,TRUE,623.1158889,63,0
Wed,Afternoon,Winter,47230,80007,36,Item4,Overnight,FALSE,FALSE,FALSE,1045.550611,63,1
Sat,Morning,Summer,43443,5829,25,Item3,Expedited,TRUE,FALSE,FALSE,621.3069999,71,0
Mon,Morning,Spring,46202,71827,23,Item2,Standard,FALSE,FALSE,TRUE,595.5352355,86,1
Thu,Afternoon,Spring,66524,40165,12,Item2,Expedited,FALSE,FALSE,TRUE,533.8716907,47,0
Mon,Night,Fall,8217,53520,34,Item3,Overnight,TRUE,TRUE,FALSE,788.9182984,86,0
Fri,Evening,Winter,44024,58734,36,Item4,Expedited,TRUE,TRUE,TRUE,1115.841699,97,0
Mon,Evening,Winter,18349,19052,37,Item2,Standard,TRUE,TRUE,FALSE,83.11106444,37,1
Thu,Morning,Spring,64849,49680,3,Item2,Overnight,TRUE,TRUE,TRUE,699.1569744,46,0
Sat,Night,Fall,24149,1721,9,Item4,Standard,TRUE,FALSE,TRUE,597.651507,70,0
Wed,Afternoon,Summer,62940,70778,18,Item3,Overnight,FALSE,FALSE,TRUE,528.2707272,79,0
Tue,Morning,Summer,58716,88419,43,Item4,Standard,TRUE,TRUE,FALSE,761.8863548,93,0
Mon,Afternoon,Summer,46835,74764,35,Item4,Standard,TRUE,TRUE,TRUE,731.9266358,68,0
Tue,Afternoon,Winter,47305,84322,34,Item1,Expedited,TRUE,FALSE,TRUE,1376.382917,34,1
Fri,Morning,Fall,46805,84739,41,Item2,Overnight,TRUE,TRUE,TRUE,1440.474734,92,0
Wed,Night,Spring,60163,12594,14,Item3,Overnight,FALSE,FALSE,FALSE,738.1908451,87,0
Sun,Evening,Winter,30346,34140,4,Item3,Overnight,FALSE,TRUE,TRUE,575.0268817,34,0
Wed,Morning,Winter,57770,75778,29,Item2,Standard,FALSE,FALSE,FALSE,833.4912278,70,1
Mon,Night,Summer,47616,70789,41,Item2,Expedited,TRUE,FALSE,TRUE,535.326384,67,1
Sat,Afternoon,Fall,78204,78009,45,Item2,Expedited,TRUE,TRUE,FALSE,23.07878639,91,1
Wed,Morning,Fall,31555,6606,15,Item3,Overnight,FALSE,TRUE,TRUE,819.4182471,20,0
Mon,Evening,Summer,19074,97015,28,Item4,Overnight,FALSE,FALSE,TRUE,2394.086368,26,0
Mon,Evening,Summer,12856,13074,42,Item4,Standard,FALSE,TRUE,TRUE,122.6456638,72,0
Tue,Afternoon,Summer,12480,42085,16,Item3,Standard,TRUE,TRUE,FALSE,859.1573127,50,0
Wed,Morning,Winter,52073,54923,12,Item4,Standard,FALSE,FALSE,FALSE,132.7354819,37,1
Mon,Evening,Winter,28301,35183,5,Item1,Expedited,TRUE,TRUE,TRUE,450.6368081,31,1
Tue,Morning,Winter,49793,59733,34,Item1,Standard,TRUE,TRUE,TRUE,1322.441565,67,0
Thu,Evening,Spring,46033,17214,42,Item3,Standard,TRUE,FALSE,FALSE,456.7081364,49,0
Sun,Afternoon,Spring,75567,63362,1,Item4,Standard,TRUE,TRUE,TRUE,432.4503591,26,1
Tue,Afternoon,Fall,95703,5748,39,Item1,Overnight,FALSE,FALSE,TRUE,2475.531719,22,0
Tue,Morning,Summer,54615,95461,32,Item4,Standard,TRUE,FALSE,FALSE,1676.795177,82,0
Mon,Night,Summer,46725,73131,26,Item2,Overnight,TRUE,FALSE,FALSE,753.5479701,25,1
Fri,Night,Winter,6018,20141,17,Item4,Expedited,TRUE,FALSE,TRUE,309.6960986,34,1
Fri,Afternoon,Spring,97457,52347,48,Item1,Expedited,TRUE,FALSE,FALSE,1571.54732,90,0
Sat,Evening,Summer,76472,28479,27,Item1,Overnight,FALSE,TRUE,TRUE,1165.136897,62,1
Fri,Night,Fall,59755,31535,24,Item3,Overnight,FALSE,FALSE,TRUE,1825.416676,37,0
Tue,Afternoon,Summer,20117,53703,35,Item3,Standard,TRUE,TRUE,TRUE,667.7670092,41,0
Sat,Evening,Winter,47367,51652,46,Item2,Standard,FALSE,FALSE,FALSE,539.7777621,80,0
Mon,Evening,Winter,62380,48422,42,Item1,Expedited,FALSE,FALSE,TRUE,486.5444992,80,0
Wed,Night,Spring,28804,68768,39,Item3,Expedited,TRUE,FALSE,TRUE,893.3896174,72,0
Sun,Afternoon,Fall,7047,43974,26,Item3,Expedited,FALSE,TRUE,FALSE,362.765949,45,1
Sun,Evening,Fall,915,96760,49,Item3,Expedited,TRUE,FALSE,FALSE,5733.016671,59,0
Tue,Evening,Summer,84042,97013,38,Item2,Standard,TRUE,TRUE,FALSE,648.1608804,27,1
Tue,Morning,Fall,60040,15051,23,Item2,Standard,FALSE,TRUE,FALSE,426.9922227,40,1
Sat,Morning,Summer,56373,32792,22,Item1,Expedited,TRUE,FALSE,FALSE,1382.815198,62,0
Mon,Night,Summer,2830,68623,4,Item2,Standard,FALSE,TRUE,FALSE,1359.265356,40,0
Thu,Morning,Spring,80238,22542,49,Item1,Standard,FALSE,FALSE,FALSE,1445.779312,22,1
Tue,Afternoon,Fall,62885,2914,9,Item1,Overnight,TRUE,TRUE,FALSE,951.5383091,50,0
Thu,Night,Winter,57380,17810,4,Item1,Overnight,FALSE,FALSE,TRUE,1094.865546,46,0
Thu,Night,Summer,12440,41725,7,Item3,Expedited,FALSE,FALSE,TRUE,563.6203323,46,0
Fri,Morning,Summer,1119,23085,23,Item4,Expedited,FALSE,TRUE,FALSE,381.5382184,92,1
Mon,Evening,Summer,57016,92322,2,Item3,Expedited,TRUE,FALSE,TRUE,1272.940042,76,0
Sun,Afternoon,Fall,62257,58008,49,Item3,Expedited,FALSE,FALSE,TRUE,666.4839962,52,0
Sun,Afternoon,Fall,23230,85396,24,Item2,Expedited,FALSE,TRUE,TRUE,1982.583884,63,0
Thu,Afternoon,Fall,6489,31027,40,Item3,Standard,TRUE,FALSE,TRUE,829.2544228,62,0
Sun,Night,Summer,7067,28340,31,Item1,Overnight,FALSE,FALSE,FALSE,498.2307326,50,0
Mon,Afternoon,Winter,56742,91345,47,Item4,Overnight,FALSE,FALSE,FALSE,1499.264077,84,1
Fri,Evening,Winter,80231,47138,31,Item2,Overnight,FALSE,FALSE,FALSE,1032.755973,95,0
Mon,Evening,Fall,25943,29816,47,Item4,Standard,FALSE,FALSE,FALSE,284.2937713,36,0
Tue,Morning,Winter,1960,75566,40,Item2,Standard,FALSE,FALSE,TRUE,1429.945498,34,0
Thu,Afternoon,Summer,32091,44509,48,Item3,Standard,TRUE,TRUE,FALSE,775.8368592,53,0
Mon,Night,Fall,53007,16844,43,Item3,Overnight,FALSE,FALSE,TRUE,541.3694024,99,0
Sun,Morning,Fall,34243,48212,34,Item3,Overnight,TRUE,TRUE,FALSE,1036.613622,23,1
Wed,Evening,Summer,43730,54859,24,Item3,Overnight,TRUE,TRUE,FALSE,664.864896,91,0
Mon,Afternoon,Fall,16868,3291,49,Item2,Overnight,TRUE,FALSE,TRUE,385.52681,98,1
Thu,Evening,Summer,23120,29045,26,Item2,Overnight,FALSE,FALSE,TRUE,279.889933,47,1
Fri,Morning,Fall,63740,14041,16,Item1,Standard,FALSE,FALSE,TRUE,672.3857501,92,0
Sun,Evening,Winter,60013,58011,47,Item2,Standard,TRUE,FALSE,FALSE,560.8542225,21,0
Fri,Afternoon,Fall,32619,51005,13,Item2,Overnight,FALSE,TRUE,FALSE,1133.168554,36,1
Thu,Afternoon,Fall,91913,2891,15,Item3,Standard,FALSE,TRUE,TRUE,2534.221562,77,0
Sun,Morning,Fall,88324,89142,27,Item1,Overnight,TRUE,TRUE,FALSE,574.373237,93,0
Tue,Afternoon,Spring,98371,38643,4,Item4,Overnight,TRUE,FALSE,TRUE,1886.545024,28,0
Sun,Evening,Winter,66952,41571,16,Item2,Overnight,FALSE,TRUE,TRUE,882.3164714,50,0
Tue,Evening,Summer,37846,12837,30,Item4,Standard,TRUE,FALSE,FALSE,803.9016677,85,1
Fri,Night,Spring,67853,15615,44,Item3,Expedited,FALSE,FALSE,FALSE,1123.585592,81,0
Fri,Night,Winter,98642,15829,30,Item3,Expedited,TRUE,FALSE,TRUE,2175.421908,38,1
Thu,Night,Fall,56425,43777,36,Item4,Expedited,FALSE,FALSE,FALSE,760.961074,93,0
Tue,Evening,Fall,4222,62356,3,Item4,Expedited,FALSE,TRUE,FALSE,1116.737965,74,1
Fri,Evening,Summer,92129,46816,22,Item1,Expedited,FALSE,FALSE,TRUE,1842.712013,47,0
Tue,Morning,Summer,913,16112,49,Item2,Standard,TRUE,TRUE,TRUE,1774.472237,69,0
Fri,Night,Winter,53144,75472,22,Item2,Overnight,FALSE,FALSE,TRUE,798.8056958,84,1
Sun,Evening,Winter,76371,75025,49,Item2,Expedited,FALSE,FALSE,FALSE,170.3830365,22,1
Mon,Morning,Summer,53045,54822,12,Item2,Expedited,FALSE,FALSE,FALSE,238.2405391,98,1
Wed,Evening,Winter,68766,56289,21,Item1,Expedited,TRUE,FALSE,TRUE,255.6874088,71,1
Sun,Morning,Summer,68958,95918,4,Item3,Overnight,TRUE,TRUE,FALSE,1156.813693,29,0
Sat,Night,Fall,40216,73026,31,Item4,Expedited,TRUE,TRUE,FALSE,664.7805939,40,1
Mon,Night,Summer,35441,14568,44,Item3,Standard,TRUE,TRUE,FALSE,908.357328,56,0
Sat,Night,Spring,12841,56514,31,Item1,Overnight,TRUE,TRUE,TRUE,1131.964612,34,1
Fri,Evening,Summer,49654,24148,23,Item2,Overnight,FALSE,FALSE,TRUE,664.9968058,97,0
Wed,Evening,Summer,59544,34237,20,Item3,Overnight,TRUE,TRUE,FALSE,1995.661209,98,0
Wed,Morning,Spring,47585,97470,15,Item2,Overnight,TRUE,FALSE,TRUE,1902.090646,93,1
Fri,Afternoon,Spring,5661,85003,23,Item4,Expedited,TRUE,TRUE,FALSE,2226.375533,28,0
Fri,Afternoon,Spring,41007,24363,28,Item3,Expedited,TRUE,TRUE,TRUE,223.4684548,63,1
Tue,Night,Spring,48135,55419,16,Item2,Standard,FALSE,TRUE,FALSE,527.7472232,58,1
Fri,Afternoon,Summer,12950,63829,37,Item1,Expedited,FALSE,TRUE,TRUE,1048.982774,24,1
Thu,Night,Winter,98250,5457,21,Item4,Overnight,TRUE,TRUE,FALSE,2343.140526,44,0
Fri,Morning,Spring,72531,70646,15,Item2,Standard,FALSE,TRUE,TRUE,431.3111384,75,1
Thu,Afternoon,Fall,63042,42701,17,Item2,Expedited,FALSE,FALSE,FALSE,257.1452109,83,1
Fri,Afternoon,Summer,4773,83533,37,Item1,Overnight,FALSE,TRUE,FALSE,2238.783131,91,1
Tue,Night,Winter,48133,44099,13,Item4,Standard,FALSE,FALSE,TRUE,130.6403821,71,1
Thu,Morning,Fall,76486,19054,19,Item1,Standard,TRUE,TRUE,FALSE,1374.361237,95,0
Mon,Afternoon,Summer,46228,57381,30,Item4,Expedited,FALSE,FALSE,TRUE,713.2126048,28,0
Thu,Afternoon,Summer,92231,76059,45,Item2,Overnight,FALSE,FALSE,FALSE,1060.302606,29,0
Sun,Afternoon,Fall,74301,70310,18,Item2,Expedited,FALSE,TRUE,FALSE,540.146278,29,0
Tue,Morning,Spring,8648,24962,14,Item4,Standard,TRUE,FALSE,FALSE,369.3564242,92,1
Sat,Morning,Spring,72513,74530,36,Item2,Overnight,TRUE,TRUE,TRUE,301.1386016,81,1
Thu,Afternoon,Fall,18069,31210,36,Item3,Standard,TRUE,TRUE,FALSE,696.3933714,79,0
Sun,Night,Winter,55102,44022,20,Item2,Standard,TRUE,FALSE,FALSE,636.2668039,38,1
Sun,Night,Spring,75788,79730,19,Item4,Overnight,FALSE,FALSE,TRUE,481.4737405,57,1
Sun,Afternoon,Summer,11954,47838,45,Item3,Expedited,TRUE,TRUE,FALSE,827.4072651,25,0
Fri,Morning,Summer,65715,15234,44,Item4,Standard,FALSE,FALSE,TRUE,722.3070647,34,0
Sun,Afternoon,Winter,62642,81052,7,Item3,Overnight,TRUE,TRUE,TRUE,709.3173167,66,1
Fri,Morning,Summer,38720,7601,44,Item3,Expedited,TRUE,FALSE,FALSE,1026.85581,64,0
Sat,Afternoon,Spring,67070,55764,4,Item1,Expedited,FALSE,FALSE,FALSE,756.99118,24,1
Tue,Morning,Winter,54421,69020,34,Item1,Standard,FALSE,TRUE,FALSE,602.0307255,97,0
Wed,Evening,Spring,94924,31753,2,Item3,Overnight,FALSE,FALSE,FALSE,2240.959173,72,0
Fri,Night,Winter,56545,89835,5,Item3,Expedited,TRUE,TRUE,TRUE,1008.894266,85,0
Sun,Evening,Fall,49435,35125,10,Item3,Overnight,TRUE,TRUE,FALSE,649.570806,81,0
Sun,Night,Summer,92346,58581,32,Item1,Expedited,FALSE,TRUE,FALSE,1228.064674,42,0
Mon,Morning,Winter,98256,42131,42,Item1,Overnight,FALSE,TRUE,TRUE,1943.734334,63,0
Sun,Evening,Fall,14072,19090,41,Item1,Overnight,TRUE,TRUE,TRUE,280.1856805,71,0
Tue,Night,Spring,98576,27583,13,Item3,Overnight,FALSE,FALSE,TRUE,2338.694503,65,1
Thu,Afternoon,Fall,48145,40108,39,Item3,Standard,TRUE,TRUE,FALSE,303.8384309,38,0
Thu,Morning,Spring,16341,98232,5,Item4,Expedited,TRUE,TRUE,FALSE,2116.235212,66,0
Sun,Morning,Winter,16935,77975,10,Item2,Expedited,TRUE,FALSE,FALSE,1390.210161,71,1
Mon,Afternoon,Winter,7820,98338,10,Item2,Standard,FALSE,FALSE,FALSE,2359.055952,43,0
Fri,Afternoon,Summer,61873,54654,38,Item1,Expedited,TRUE,FALSE,TRUE,263.0842371,36,0
Tue,Night,Summer,55433,98816,27,Item1,Expedited,TRUE,TRUE,FALSE,1290.660706,65,1
Mon,Morning,Winter,22834,12821,21,Item2,Standard,TRUE,FALSE,TRUE,441.3790368,83,1
Fri,Night,Spring,63445,48917,8,Item1,Standard,TRUE,FALSE,FALSE,399.4403815,47,1
Tue,Afternoon,Spring,41563,64078,1,Item3,Standard,TRUE,TRUE,FALSE,656.7250693,69,0
Sun,Morning,Winter,94061,12915,28,Item2,Overnight,TRUE,TRUE,FALSE,2519.020741,83,0
Thu,Afternoon,Spring,92831,58254,49,Item3,Standard,TRUE,FALSE,TRUE,1401.108012,47,1
Tue,Night,Winter,16145,54082,39,Item2,Overnight,FALSE,FALSE,TRUE,685.8061151,75,1
Sun,Night,Summer,95949,56733,14,Item2,Expedited,TRUE,FALSE,FALSE,1366.037362,78,0
Sat,Night,Spring,93429,63471,21,Item1,Standard,TRUE,FALSE,FALSE,1622.580927,24,1
Wed,Morning,Summer,91768,15963,30,Item3,Standard,TRUE,TRUE,TRUE,2171.090387,73,0
Tue,Afternoon,Fall,57658,99789,21,Item3,Standard,FALSE,FALSE,TRUE,2385.256626,63,0
Wed,Afternoon,Summer,32055,37681,49,Item4,Standard,FALSE,FALSE,FALSE,413.190114,61,1
Tue,Night,Fall,12153,66415,9,Item3,Expedited,TRUE,TRUE,FALSE,1192.39378,91,0
Wed,Night,Summer,38927,64457,17,Item3,Overnight,TRUE,TRUE,FALSE,488.6697928,76,1
